CpG_ID,CD4Tnv,Baso,CD4Tmem,Bmem,Bnv,Treg,CD8Tmem,CD8Tnv,Eos,NK,Neu,Mono
cg02690807,0.5731966214257571,0.9492872432380577,0.9048408385064383,0.955685519605235,0.9614117865251466,0.8318760983214996,0.9337700464276435,0.9260223348340513,0.9394790545946434,0.9318089709058666,0.9413507004005921,0.9372435044566918
cg22344918,0.22274205234448596,0.8907380541134111,0.528149001428508,0.9023081455228646,0.9039165680500378,0.5981592521694137,0.7280269453477356,0.505705193001101,0.9103128582933332,0.8913895694074156,0.8944953586741307,0.919784503070793
cg18578898,0.5921088013953231,0.9059400960931199,0.9150860760998801,0.9490942633930058,0.9428144936661775,0.8689884315502197,0.9349723247130084,0.8400624287663221,0.9228678083846307,0.9363514475681631,0.8646959623121265,0.9203266634445719
cg19311567,0.6964732831392234,0.9779074683445051,0.9550119732213659,0.9736175227664843,0.9774379925668213,0.9817458650489513,0.9523356412328055,0.9466889110446401,0.9693133731122122,0.9411428905422352,0.9561260072143951,0.9631687212951616
cg16375820,0.1852545877905975,0.9251806259879161,0.6146546539161087,0.9586736357976764,0.9385298857507745,0.6517820176019989,0.965479812178198,0.4991551344109534,0.9319457070528103,0.9287701406970827,0.9413487620024671,0.9170704300600188
cg08662013,0.42292015413864326,0.9642048811928364,0.7367493471302702,0.9250094888332844,0.9771616489921137,0.7789331549079958,0.8459850757410219,0.9113617639260602,0.9531236265410783,0.9319173983389877,0.9478992826499544,0.9693871692721951
cg11523325,0.5851802125571475,0.9448930908927283,0.966829561880454,0.9384060223714308,0.9591652781276588,0.964056513275778,0.9764765867956926,0.8329158807821313,0.9679229213556068,0.9601315040800986,0.9461669156993233,0.9606411208930803
cg21092682,0.37549865325856485,0.905415748578765,0.6436320078613423,0.9272628786867576,0.9212192186800172,0.7278545614602381,0.8432782429827375,0.8944669304588254,0.8374598121519646,0.9041664721339058,0.9076598119996828,0.9201611723574125
cg23990235,0.6487245139262545,0.9458442328479889,0.9289575321091907,0.9625685992455738,0.947890468710811,0.9252291568997897,0.9456690179181511,0.8761815010100751,0.9424573475488756,0.9409271637747645,0.9355679814955253,0.959658824774658
cg24160371,0.47913073697412395,0.9707164433580533,0.8224414130848492,0.9804285205816428,0.9766241207306633,0.958199502978306,0.935305798476466,0.9470980299343936,0.9759063693620115,0.956667129384213,0.9617711103787836,0.9668586488572991
cg01778017,0.21014130170426953,0.9782049879962487,0.928494094006962,0.9796045831626549,0.9784162333625981,0.9669689036400514,0.9329944704589027,0.5411213372372596,0.9830041704776606,0.940757286305694,0.9688913403285457,0.9669820262592933
cg05931551,0.2986045450868171,0.9570406835965,0.6212285162851772,0.8587240221222083,0.9616363999220532,0.6784291042640231,0.8024359069290559,0.7727943960434165,0.9472264737216433,0.9496787067032115,0.9440888348031049,0.946386335520687
cg03888645,0.701406027747411,0.9318977595468909,0.9651395587184645,0.9687113940892492,0.9668213079585368,0.9634422059140479,0.9652461227319784,0.9500671208840148,0.986859000298342,0.9669018827162622,0.9676217292131506,0.9693420505319671
cg21664107,0.07662612074670838,0.4548844464874767,0.5380831001910295,0.7737034541317757,0.7628989985979604,0.5424961248708162,0.6520604318602852,0.3429461603214922,0.5976627309910076,0.7257302018933671,0.6405300229240156,0.6763968886823797
cg06338239,0.3736828975204219,0.9278395795034592,0.7204483708975303,0.9490071843387631,0.9527917111812862,0.8607306556674615,0.9269638290778013,0.6014572089556278,0.9532156473894542,0.9412259657070485,0.9322849948861833,0.9183127154913092
cg01999608,0.44397553323421235,0.6965278051060513,0.6783708865778418,0.9611367536215913,0.9583423112330368,0.8145037908775794,0.9212808198501601,0.7862647551091426,0.9390020871309234,0.9522378845445085,0.933591697288652,0.9516685924771631
cg08483099,0.03103603398801251,0.8639811918669252,0.30730172106741926,0.8738345646563532,0.9441939287238167,0.37659440869876526,0.48961927606025074,0.25125082861940184,0.8857961403005401,0.932297413771809,0.9102333494283873,0.930970383642393
cg23705316,0.34535904254463157,0.7018303090009517,0.5847401098701736,0.9573836112438675,0.9553038629096886,0.7490452669652842,0.9427448233002678,0.792910892124203,0.9099514991253548,0.9562363808808547,0.9518986666678872,0.9508466502582893
cg11037382,0.40327058576628244,0.913403602648071,0.7707464412396202,0.8821906951019477,0.940259567475012,0.7111966753797926,0.8631932762906813,0.6165871136443574,0.8715462546559563,0.8953736722997679,0.9005078616631716,0.9141646447813427
cg11840035,0.4170723900596681,0.9535123529198439,0.8845320257805243,0.9511943304957103,0.9450910231501701,0.9024200253391479,0.8936430639744458,0.6743011910183379,0.9593526868777457,0.9245199164915718,0.9538202558163285,0.9562606979048007
cg21747310,0.043136567900203704,0.8133113884425269,0.2556811167216467,0.948162759466814,0.9108247261990764,0.28792577444604295,0.4136580895728313,0.28304334697206696,0.9027645162843745,0.7737157551117788,0.8453429159463998,0.8955252616714479
cg20290061,0.36905715236469194,0.7763877356832396,0.7100443011525097,0.9332824521104868,0.8804737826761428,0.8047802248862137,0.913315559564783,0.6590040713893294,0.8358864650881798,0.8299436629330087,0.8539951674851689,0.8537158569942445
cg07728865,0.0652962745768928,0.9433421042243091,0.3253046438264159,0.8921872420337976,0.9687935103266547,0.4327178589187738,0.7631550199093025,0.2550528107666711,0.9380089296593286,0.8178050396447571,0.9166689334612363,0.9507386253476129
cg19084822,0.19372972346007322,0.8389686178629419,0.6824942775830651,0.7923019213481742,0.8944931287123463,0.6615841738771298,0.7493994625927389,0.38462048863829057,0.6724869286583215,0.7579144273275542,0.77204701688242,0.8748172803431007
cg03340102,0.09221133649336966,0.4192965194892249,0.327192168453074,0.4616555134022846,0.40730040007035057,0.26740486579260325,0.3759104493387272,0.3354777555836363,0.3690369381360833,0.4679002620336955,0.4026545360400141,0.4266269206543265
cg03370360,0.9809071858341533,0.11502623930841238,0.9764713832076766,0.9729099506530937,0.9722014430061093,0.9842308541128623,0.9835252660727849,0.9729348069645843,0.9825322343481535,0.9597940686967659,0.966957814202465,0.9627534654337251
cg04763150,0.9556163633636942,0.06055157406003092,0.9482015091970407,0.9588542384999583,0.9706645026157033,0.9491751965894726,0.9392581790978054,0.9534562893936375,0.9255834439933079,0.9561730938300963,0.9467239994371577,0.9509896783226441
cg11892665,0.9745128384073257,0.05708818728445042,0.9741976774136586,0.9835109055832376,0.9860403584309841,0.9550061414447563,0.9812528280921009,0.9796097116588238,0.9568832409312538,0.9667850408285983,0.9745129590592196,0.9717243870612695
cg21081729,0.9820416253778348,0.0459859083592003,0.9826935712219073,0.9474207733162137,0.9679081394867859,0.9617761102483806,0.9620990629589927,0.9812707735460459,0.8974332365165343,0.9491760984534452,0.9559723912501433,0.9653703000059858
cg24796422,0.9504497682614534,0.04526286068144131,0.9608124948000533,0.9731842428485089,0.9748192029584363,0.9574359984618311,0.9553450063103983,0.9650168257458184,0.9276066572616442,0.9391601710544999,0.9486885814496986,0.9515566156051687
cg05847670,0.9734227701107123,0.18799204353930377,0.9796432832988027,0.9667561103777687,0.9755264626277393,0.9678779727781254,0.9577717302247013,0.9676232047822191,0.932282904223027,0.955848036016756,0.9553387380116007,0.9630725922087905
cg00597139,0.9934328148578335,0.10969055497326928,0.9882269693173036,0.9832906771773556,0.9951265565059557,0.9872306032158279,0.9872363748246961,0.9907347917809364,0.9650492618135643,0.9774606376371213,0.9822923330584816,0.9775629680905844
cg12087639,0.9753890012787961,0.05994007376191668,0.9850105906706671,0.9822896545554327,0.9839555832588149,0.9821425158329634,0.9753440378691869,0.9690737465215814,0.940363381711807,0.9570522786116891,0.9683045109002706,0.9696150322954009
cg24791846,0.9733682405820695,0.07804700929379221,0.9769586270435552,0.975198255929064,0.9741496001036485,0.9738433062529571,0.9729161511267277,0.9665112225585966,0.9473264292569183,0.95978981182514,0.9513288423733,0.9547889820806719
cg01453386,0.9864387664216177,0.06765671509182308,0.985230088598204,0.9892706121180767,0.9836981586627915,0.9809630734781536,0.9883329269058977,0.9901178013327024,0.9301924125621346,0.9771703186570722,0.9762203934117766,0.9725549247588728
cg14924828,0.958446101950887,0.21796931775668515,0.9560425632764504,0.9585987892434739,0.968121284021154,0.9215293096328984,0.9094546418044454,0.9589921787661047,0.9187669081739466,0.9227783330815362,0.959058436162147,0.9579322017794748
cg17890852,0.9860001670094157,0.09674874473861322,0.9706649432326577,0.9764234729172284,0.9867526760123959,0.9654698408795627,0.9704799936995151,0.9842462909213948,0.9215704487239886,0.9680331566169365,0.9612360174129266,0.9791682159202919
cg07896398,0.9476250214514533,0.18986914851779954,0.9367494934282969,0.9687601114892466,0.969844415316767,0.9436857225081737,0.9522322218103385,0.9452937652978707,0.8722651049951003,0.9448543497048392,0.9135556535453437,0.9512471165029887
cg00351957,0.9833226974547385,0.07187499628500194,0.9586143800178778,0.9783369814080485,0.9866780721083007,0.9572952638109643,0.9540935398221975,0.9829383431721059,0.9102939058840951,0.963710210194257,0.9643037306439448,0.9783697168415302
cg25340205,0.9731052051124885,0.04153230649994296,0.9786461213055172,0.9787702139304195,0.9667511421795643,0.9829293344348773,0.9803271883887945,0.9851021621781111,0.8998302227604741,0.9705552922971314,0.9697103535932967,0.9717452923364605
cg02329886,0.9461768246745093,0.06939207301240496,0.9634844423060455,0.9696020894069349,0.9778608878281003,0.9527773890984755,0.9540069386191751,0.9661866900132379,0.932657793297092,0.955454728002711,0.9451477544901086,0.9555727193979243
cg21542081,0.976769188844445,0.1585327183336186,0.9683713111517332,0.9793365853435727,0.9817638107732434,0.9811893288057132,0.9788459199925144,0.9737552789755317,0.9693237670217218,0.9711470018517303,0.9679281333148568,0.9633978255572817
cg06658453,0.9637018351663885,0.04801126953802304,0.9564116866668511,0.9622465884205642,0.9634341825264869,0.9518810866265112,0.9419175749056323,0.9548712596915377,0.8816998270461607,0.9517045089591543,0.939090232282427,0.9492956543436435
cg08765214,0.9747499549321765,0.14673220230515324,0.9691008762363732,0.9840079032822446,0.981960470817493,0.9622167933550378,0.9609999084826628,0.9688709233695665,0.8753411564451519,0.9525504061465397,0.9554096905797905,0.962195019585877
cg11294011,0.9233787214401108,0.17884933714777662,0.9316644113667117,0.9469495162158843,0.9324483881989836,0.8961230876216968,0.9226025244327609,0.9307252907143386,0.9080186480463475,0.9085246760733141,0.9254204833617968,0.9257920732441874
cg03227316,0.9850681730234337,0.0491389855967057,0.9851125667980377,0.9876920018462919,0.9888665401839156,0.9857270379190526,0.9807117486888614,0.9885104145143758,0.9444943872666942,0.9718058845261774,0.9715496300773564,0.9713030129313737
cg23639055,0.9449969901419838,0.07267600364915672,0.9457356759627294,0.9565226985569114,0.9572352650220997,0.9452050748241235,0.9356405395139644,0.9390536747337144,0.8673595943760418,0.9374930153235306,0.9310166154260164,0.9373047871847295
cg25422758,0.9650711107322585,0.28116212358401216,0.9575282284329898,0.9617005565988879,0.9759509075260124,0.9523519140105767,0.948056749035,0.9585257798549582,0.9587334924738522,0.9541330321472685,0.9668960471010868,0.9625390919555126
cg04500050,0.9720771189086267,0.10879944191087348,0.9835987267019443,0.9778740858224688,0.9701039286671757,0.9861964576814297,0.9752751479151509,0.9775113124906637,0.9491725248206042,0.9643998891285375,0.9682322943125777,0.9776722732183075
cg15116227,0.9596246490712951,0.22732940163704196,0.9731908959408418,0.9789061914389223,0.9778143410080824,0.9766363330813741,0.9677321896471851,0.9593324879726186,0.9404782098709632,0.9597460212835346,0.9561812738608542,0.9652041425868918
cg09629758,0.9851370289455934,0.12308128456344805,0.967470433338501,0.973443832040872,0.9825479178630707,0.9415839904840264,0.960443386238119,0.9820109403433022,0.9520524299863036,0.9431803775755818,0.9737662537009765,0.9538508881145493
cg02863748,0.9577158971420603,0.2432028224860368,0.9569998106506794,0.9662606574733752,0.9708367731440467,0.9683288914612104,0.9466345749959034,0.947985155215844,0.9437660956421521,0.9447637852984221,0.9439122544090508,0.9523773469933301
cg03759549,0.9761793054039032,0.050895013133338496,0.9568791752420165,0.9260786910869225,0.9739773111846777,0.9587547272649504,0.9511256064199514,0.9561835075896569,0.8764157146516969,0.9510446070835619,0.9358755160284277,0.9410692068630484
cg25269402,0.9768711947386904,0.09564810427650633,0.965351826852821,0.977669832201608,0.9710464086949231,0.9752438988685759,0.956879468059344,0.9750954584029461,0.9217601811324955,0.962556107557163,0.9595366425453572,0.9711545929122561
cg08446606,0.955571901277785,0.054100006000178336,0.9657483341819211,0.9683460051311035,0.9765391835792988,0.9650545934580024,0.9596188413760725,0.9118040339362901,0.8219904278705241,0.9444529957957755,0.9528562534345904,0.9635786406019411
cg19188904,0.9672848966769299,0.1277494575339138,0.9750943125920956,0.9747291605083205,0.9708383680628296,0.9706712017589095,0.9710446563856522,0.9689116276753591,0.8994333537791663,0.9658763875250713,0.9366710530784512,0.9463938473145151
cg09622285,0.9674457502496712,0.193149975419826,0.9457915925457606,0.9582065245276306,0.9735947812425053,0.9440339675236463,0.945671381587014,0.9649429162647584,0.9233272882127581,0.9467868830765509,0.9621917442665964,0.9517957333583033
cg26673070,0.9786515905016766,0.06145150153203216,0.9725893717698014,0.9632604614655517,0.9833387634608213,0.9711480802709339,0.978516165126089,0.9805924696281448,0.8483732526459389,0.9699552861620617,0.9647410257618029,0.971206960274963
cg04988216,0.9896337374998136,0.145060103194308,0.982120936778092,0.9850586093161993,0.9819247439218408,0.989486801163089,0.9779042073699789,0.9827070982208879,0.9604050910940598,0.9670640192750559,0.973805506755117,0.9696017000972319
cg21585800,0.9730497521596102,0.14122348134881876,0.9327878519943597,0.9683604028883604,0.9760295010229784,0.9564210657823428,0.9020433413358042,0.970960262995376,0.9267019211409934,0.940497058993514,0.9373057284779934,0.9576673303233872
cg09940675,0.8778884973633396,0.06958444692487886,0.9025346953536831,0.8423971730475198,0.9470460823405497,0.8607356717800798,0.8881833603035015,0.898542524875483,0.8933166518289333,0.8385966931361469,0.9107487986945357,0.9321040691577986
cg14257017,0.9683891046393118,0.08937323751918458,0.9650906340275814,0.9622005293955482,0.9676610497472925,0.9549748020849075,0.9523997541355975,0.9658145927734892,0.9074118567495557,0.9542303100960452,0.9564911206719731,0.9602598543322144
cg15192986,0.9529521739884523,0.10277124381089153,0.967543508044509,0.9617713367714529,0.9613058132007928,0.9683000263594285,0.9586416855301205,0.9501667117294051,0.9075775246287352,0.947451166089675,0.9418390183924841,0.9435435598039977
cg14940779,0.9739094045748586,0.22967063635147955,0.9843665589989975,0.9887134408441045,0.9870777055600864,0.9847395663093821,0.9843605233837329,0.974809135625341,0.9348725437771945,0.9732225039025714,0.9720963237400542,0.978155103420676
cg17581877,0.9443199894167208,0.09485505373588693,0.9493399045999673,0.9659295620906199,0.9632402937877175,0.9511519753366477,0.9632217700074361,0.9575977178933122,0.8105801070940875,0.9323149666265881,0.9196371401874215,0.9236799782525847
cg11985063,0.9865376788204184,0.16633325106461327,0.9797908290618201,0.9847682074772083,0.9793873573274761,0.9872176110968631,0.9801843028844355,0.9833256888106765,0.9342902335157779,0.975528840230417,0.9758962016094559,0.9759808376119955
cg05690666,0.9737181850620812,0.07447894312443348,0.9643640653245501,0.9714419270076555,0.9722400285398698,0.9629879219072652,0.9559757544037222,0.9696377656520712,0.9662509957861375,0.900429617452686,0.9572342642468658,0.9669867876542102
cg20412398,0.9722752060501663,0.3529028064488768,0.9785130280138582,0.9765469235013804,0.9636847096903698,0.9829466516041457,0.9766998765259991,0.9822941163974155,0.9771725633416166,0.9683795484619693,0.9648071577375856,0.9719571724155085
cg19867897,0.9177963344539638,0.1387299844159111,0.8693239152371343,0.9113024434775522,0.9218871381791445,0.9079409232399497,0.8874584417497418,0.9380008291783166,0.8469443679214872,0.8837482399886989,0.9104495418823713,0.9161350263239393
cg23033014,0.9598516236438488,0.19951703593496967,0.9585198752076001,0.9769445061527949,0.9691085142885899,0.9061434692104681,0.9557576106129073,0.9467887048382463,0.9666704446683172,0.9644509750340142,0.9647196432626329,0.9718788270831369
cg03445419,0.9714062772711544,0.22243843270902258,0.9630911123340304,0.9797670292867794,0.9576451615105499,0.9186464929734717,0.9700164097456923,0.9625925046374977,0.9439422100399851,0.9560723793410726,0.9606697204929678,0.9706755392320153
cg17301153,0.9683974087640452,0.24007541841788954,0.9541298112059212,0.9313635532270885,0.9609455444891053,0.9530389953869033,0.9637565302113364,0.9691437902962519,0.9628830938659643,0.9518628572306815,0.9517105195367401,0.9585099495178795
cg04293820,0.9410207969213917,0.17794012886502703,0.9607000964334163,0.9595962783433369,0.959712266121069,0.9720020551509511,0.9632460554708786,0.9398617622010113,0.921749131117992,0.9517820885269812,0.9347148646956062,0.9494048172482041
cg14030593,0.9747775987218593,0.19246172402421174,0.9825294367993956,0.9836594448427061,0.9867909292530583,0.9817155529704372,0.9791892437614979,0.9779076620087366,0.939539486957085,0.9733867915137431,0.9745812677134051,0.976637741255563
cg26676468,0.9737876802096985,0.17876061245776542,0.976915974145891,0.9739527523539386,0.9664330035977313,0.9864135492276196,0.9787317789129535,0.9668226481813208,0.941199996262294,0.9478787710960839,0.9572550940667703,0.96563210919727
cg03984633,0.9523449561603565,0.9551274066624846,0.5570564430245605,0.9467144881203088,0.9731616338165427,0.8994975690481835,0.8680286220161773,0.9349773493352194,0.972126076767809,0.9430253795451403,0.9579166455546593,0.9694347694860803
cg25437005,0.7985162046075752,0.9191602474751179,0.363314447592068,0.8698474939595768,0.9041789847873702,0.7925192728657086,0.6968021235440409,0.840461633371689,0.8891785844832314,0.8464415297233092,0.8804244533618779,0.8909598072777989
cg19811231,0.8305177366004449,0.96332248629696,0.3712471525145489,0.8603628031539359,0.972538009125677,0.8449094958159781,0.7202560456017277,0.9664319009963545,0.9388471513451491,0.947687173455173,0.9098339347454807,0.9243322522901074
cg26304744,0.938496220516964,0.9482597111185774,0.6065791389369211,0.9802790404353441,0.9678796160105863,0.9015115418373464,0.9127873890381896,0.9437389346866002,0.9665225547572862,0.9629522433613065,0.9437409644602915,0.9551855417837907
cg27572854,0.8072829344857518,0.9170099590036468,0.3739020556587501,0.900039596296807,0.9013401391825059,0.8000134683729969,0.6809487122069311,0.8897659258297591,0.9012367239280854,0.8902872546804854,0.8817327508235968,0.8908164529127583
cg22619531,0.9090263367481898,0.9762354265508231,0.46537279561630307,0.9617320770512229,0.9657313505382112,0.8385157129601817,0.7713764907401677,0.9407951886322556,0.9702330341868484,0.921178797609748,0.9612710436658771,0.9466738975817339
cg09031281,0.9376210363047667,0.96147276463209,0.5274094754718239,0.9529587435064562,0.9667937463844134,0.7827351382419934,0.9206710225976733,0.9609502453554395,0.9812796337630557,0.9656563150298614,0.963750946456327,0.9801396245247035
cg00783080,0.8852201846817351,0.9525882463814401,0.57492197083786,0.9393575489711192,0.9238779628098224,0.8216603312446533,0.9211928411767483,0.9485750250681744,0.9384136074330436,0.9493705400259586,0.9206482796451906,0.9368936834364362
cg00949794,0.6437815426457543,0.9722091446681981,0.24795475971507125,0.8896469920590895,0.9653609823175366,0.46619305385395937,0.6004197048760163,0.8507534392654498,0.9716163309221593,0.9422532836470416,0.9666816965492326,0.9681068721501761
cg09766370,0.9354138565382983,0.8513825818532046,0.5161291580253576,0.9637642971093541,0.9670449880940639,0.9084701634391572,0.7959304548711448,0.9158410930943106,0.9411231715474069,0.9366707346988261,0.9395359063009119,0.9540130656642695
cg27359629,0.6898716032600087,0.9257661143622696,0.13925583243972328,0.8688406160948003,0.9606606218111189,0.4075338956326572,0.5347655342575097,0.524060947067658,0.9292320986794054,0.8472303304571158,0.9106144243311796,0.9006278130970437
cg05401393,0.943156929268618,0.9777319660564436,0.46779076876296566,0.7800022641335855,0.9467640578034069,0.7608932993074357,0.7877678386873049,0.9207316675683208,0.9718358793158438,0.9621133224251257,0.9588905677389616,0.9597407661991704
cg08012294,0.8347809211382129,0.9247646572659992,0.37396486937514334,0.9574056251437564,0.9651485355026754,0.5984283753585761,0.9311644158155455,0.9498128169769006,0.975567258563229,0.9565038012944505,0.9511479050854983,0.924165402420373
cg04062032,0.9152859274821205,0.9477554851893317,0.14045760638779314,0.9045153813765886,0.9591156095269825,0.3647938782809712,0.5217448198413315,0.8439661370507683,0.955369655230989,0.9237662397395217,0.9445558193690315,0.9377434736574954
cg11887733,0.590772539503133,0.9414762363760715,0.35022409668236587,0.8534774131339256,0.9451497518884838,0.6568556432710505,0.6621823662773509,0.8650659725616205,0.9491818156258247,0.9331458444593586,0.9386156683476388,0.9413143464716841
cg03252427,0.9654622145991062,0.9821512744658419,0.6361814942816847,0.9590279873997254,0.9794109283766812,0.9120690379366081,0.8979144395588139,0.9472169487039621,0.9817033555761085,0.9532268695469095,0.9617217598080735,0.9633801598184994
cg12497611,0.9757333298626283,0.9642564984732153,0.6626717411547876,0.9621355963594209,0.9787931823162052,0.8903284712928896,0.9212124274099582,0.9697397722268664,0.9684327938032877,0.950077154224287,0.9568639014163296,0.9626996252851612
cg06527889,0.7477671966518822,0.9594901577581378,0.4980127618926403,0.9721406007575126,0.9753331995390366,0.8044631184084867,0.9465719010442661,0.9340631600649243,0.9678351668427496,0.9688814577657283,0.9609857807848806,0.965328176274823
cg13641221,0.947105735145022,0.970911679479886,0.7057741827246715,0.9791943218095551,0.9785639863121938,0.9522618775219672,0.9580056895384259,0.9626364919784385,0.9701836830152706,0.9552248095617626,0.9647390938475373,0.9630235866292391
cg12733242,0.8132179141654806,0.9170307957609136,0.4362170632410156,0.9365214794924048,0.9442558949066675,0.7191191662166135,0.6727302954489478,0.7432469916617463,0.8980057407730844,0.9192825448574402,0.86725326450716,0.9328600133539745
cg18409707,0.7298087844763955,0.9098564017283975,0.40827282139338317,0.6846143504150102,0.9344223193113919,0.6457109848089411,0.7246685908734165,0.9299305400502704,0.87905028268783,0.9130768623062109,0.8789901878720603,0.878446017228252
cg02038353,0.9674507409884392,0.9819111200129371,0.5240994733277159,0.8641964486233381,0.9700264110820236,0.8471547903521123,0.9443417296192815,0.969790681725339,0.9709643633323924,0.9773018153958277,0.9744505610966224,0.9709558909304362
